1;accelerometer;201;0.147056876
1;acousticEmission;201;0.133381556
1;acousticEmission;201;0.194758404
1;acousticEmission;201;0.187849289
1;acousticEmission;0;0.171320805
1;acousticEmission;0;0.169083439
1;acousticEmission;0;0.166810049
1;acousticEmission;0;0.166689568
1;acousticEmission;0;0.163835117
1;acousticEmission;0;0.163052157
1;acousticEmission;0;0.162051248
1;acousticEmission;0;0.155677476
1;acousticEmission;0;0.163044766
1;acousticEmission;0;0.209878545
1;acousticEmission;0;0.078028804
1;acousticEmission;0;0.06395151
1;acousticEmission;0;0.062273967
1;acousticEmission;0;0.054768437
1;acousticEmission;0;0.205983953
1;acousticEmission;0;0.208329461
1;acousticEmission;0;0.207975188
1;acousticEmission;0;0.134692161
1;acousticEmission;0;0.04764331
1;acousticEmission;0;0.048866593
1;acousticEmission;0;0.035917836
1;acousticEmission;0;0.008090138
1;acousticEmission;0;0.013450773
1;acousticEmission;0;0.006284771
1;acousticEmission;0;0.006328808
1;acousticEmission;0;0.0242149
1;acousticEmission;0;0.01647051
1;acousticEmission;0;0.004697912
1;acousticEmission;0;0.018095416
1;acousticEmission;0;0.00461659
1;acousticEmission;0;0.005956823
1;acousticEmission;0;0.022935242
1;acousticEmission;0;0.019966313
1;acousticEmission;0;0.018990498
1;acousticEmission;0;0.011128024
1;acousticEmission;0;0.032784837
1;acousticEmission;0;0.021124945
1;acousticEmission;0;0.010347049
1;acousticEmission;0;0.02516413
1;acousticEmission;0;0.02844807
1;acousticEmission;0;0.007028809
1;acousticEmission;0;0.008026872
1;acousticEmission;0;0.042865055
1;acousticEmission;0;0.047281678
1;acousticEmission;0;0.017140119
1;acousticEmission;0;0.023114789
1;acousticEmission;0;0.036744571
1;acousticEmission;0;0.008458555
1;acousticEmission;0;0.004816551
1;acousticEmission;0;0.012001482
1;acousticEmission;0;0.006625317
1;acousticEmission;0;0.004287755
1;acousticEmission;0;0.004302246
1;accelerometer;0;0.010805011
1;acousticEmission;0;0.01913251
1;acousticEmission;0;0.008129219
1;acousticEmission;0;0.010351896
1;acousticEmission;0;0.006602453
1;acousticEmission;0;0.003861729
1;acousticEmission;0;0.010276754
1;acousticEmission;0;0.01021398
1;acousticEmission;0;0.003625086
1;acousticEmission;0;0.03227842
1;acousticEmission;0;0.0412675
1;acousticEmission;0;0.047191112
1;acousticEmission;0;0.091364953
1;acousticEmission;0;0.077093121
1;acousticEmission;0;0.059470375
1;acousticEmission;0;0.017638786
1;acousticEmission;0;0.022414243
1;acousticEmission;0;0.017707908
1;acousticEmission;0;0.006656884
1;acousticEmission;0;0.00480773
1;acousticEmission;0;0.025849037
1;acousticEmission;0;0.023274052
1;acousticEmission;0;0.036055576
1;acousticEmission;0;0.008353394
1;acousticEmission;0;0.013654613
1;acousticEmission;0;0.018538075
1;acousticEmission;0;0.019196511
1;acousticEmission;0;0.009635485
1;acousticEmission;0;0.034987519
1;acousticEmission;0;0.015225911
1;acousticEmission;0;0.01238719
1;accelerometer;0;0.044957223
1;acousticEmission;0;0.038605947
1;acousticEmission;0;0.013556675
1;acousticEmission;0;0.020379923
1;acousticEmission;0;0.011178997
1;acousticEmission;0;0.045362193
1;acousticEmission;0;0.036901
1;acousticEmission;0;0.018365613
1;acousticEmission;0;0.012539263
1;acousticEmission;0;0.052316729
1;acousticEmission;0;0.037835507
1;acousticEmission;0;0.017515264
1;acousticEmission;0;0.079297657
1;acousticEmission;0;0.031297022
1;acousticEmission;0;0.00855431
1;acousticEmission;0;0.023759144
1;acousticEmission;0;0.021577129
1;acousticEmission;0;0.014307574
1;acousticEmission;0;0.011517566
1;acousticEmission;0;0.010245315
1;acousticEmission;0;0.00878995
1;acousticEmission;0;0.004154231
1;acousticEmission;0;0.011367489
1;acousticEmission;0;0.003939988
1;acousticEmission;0;0.053206505
1;acousticEmission;0;0.005053322
1;acousticEmission;0;0.020510005
1;acousticEmission;0;0.007557445
1;acousticEmission;0;0.007505837
1;acousticEmission;0;0.01272668
